n,marathon,year,gender,subgroup,avg_chip_seconds,high_temp,low_temp,avg_temp,precipitation,dew_point,wind_speed,visibility,sea_level_pressure,aqi,main_pollutant,co,ozone,pm10,pm25,no2
1353,Berlin,2014,female,slow,19769.47819660017,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4436,Berlin,2014,male,elite,11300.897880973893,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4436,Berlin,2014,male,competitive,13026.174030658267,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4435,Berlin,2014,male,average,14189.113190529883,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4435,Berlin,2014,male,recreational,15616.05163472379,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
4435,Berlin,2014,male,slow,18405.408342728224,70,41,56.66,0,49.8,3,NA,30.32,22,NO2,NA,12,21,NA,22
1782,Berlin,2015,female,elite,12829.392255892239,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,competitive,14530.634680134677,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,average,15784.224466891126,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,recreational,17189.148709315366,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1782,Berlin,2015,female,slow,19775.216049382736,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5569,Berlin,2015,male,elite,11183.571197701513,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5569,Berlin,2015,male,competitive,12951.289639073457,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5569,Berlin,2015,male,average,14146.781289279956,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5568,Berlin,2015,male,recreational,15586.36961206899,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
5568,Berlin,2015,male,slow,18382.352729885137,62,41,51.44,0,44.06,4,NA,30.45,14,NO2,NA,14,12,NA,14
1846,Berlin,2016,female,elite,12942.497291440948,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,competitive,14711.715447154465,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,average,16066.693224932256,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,recreational,17546.292140921414,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
1845,Berlin,2016,female,slow,20305.012466124685,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,elite,11309.08686717721,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,competitive,13181.713431720551,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,average,14430.587707827417,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,recreational,15958.160657575203,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
5353,Berlin,2016,male,slow,18919.373435456735,73,47,60.44,0,47.1,6,NA,30.19,29,Ozone,NA,29,22,NA,13
2214,Berlin,2017,female,elite,12952.51355013548,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
2214,Berlin,2017,female,competitive,14745.046973803064,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
2214,Berlin,2017,female,average,16069.927280939475,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
2214,Berlin,2017,female,recreational,17531.015808491404,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
2213,Berlin,2017,female,slow,20260.00542250338,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
5631,Berlin,2017,male,elite,11261.630261054815,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
5631,Berlin,2017,male,competitive,13119.599893446972,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
5631,Berlin,2017,male,average,14369.472207423201,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
5631,Berlin,2017,male,recreational,15855.728645000923,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
5630,Berlin,2017,male,slow,18766.164298401553,62,54,57.92,0.2,57.35,5,NA,30.19,72,PM2.5,NA,10,25,72,7
2454,Berlin,2018,female,elite,12986.734718826432,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
2454,Berlin,2018,female,competitive,14938.029747351273,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
2454,Berlin,2018,female,average,16476.5599022005,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
2454,Berlin,2018,female,recreational,18096.69315403425,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
2453,Berlin,2018,female,slow,21025.450876477742,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
5675,Berlin,2018,male,elite,11341.011277532973,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
5675,Berlin,2018,male,competitive,13296.115242290725,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
5674,Berlin,2018,male,average,14655.817236517445,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
5674,Berlin,2018,male,recreational,16389.8050757843,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
5674,Berlin,2018,male,slow,19499.8101868172,72,48,60.44,0,49.27,4,NA,30.23,38,PM2.5,NA,20,14,38,15
6160,Berlin,2019,male,elite,11016.055194805182,62,52,57.92,0.22,53.51,11,NA,29.66,21,PM2.5,NA,18,7,21,7
6159,Berlin,2019,male,competitive,12923.006819288832,62,52,57.92,0.22,53.51,11,NA,29.66,21,PM2.5,NA,18,7,21,7
6159,Berlin,2019,male,average,14201.576067543408,62,52,57.92,0.22,53.51,11,NA,29.66,21,PM2.5,NA,18,7,21,7
6159,Berlin,2019,male,recreational,15754.424257184604,62,52,57.92,0.22,53.51,11,NA,29.66,21,PM2.5,NA,18,7,21,7
6159,Berlin,2019,male,slow,18904.123234291314,62,52,57.92,0.22,53.51,11,NA,29.66,21,PM2.5,NA,18,7,21,7
1696,Boston,1996,female,elite,12984.734080188682,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
1696,Boston,1996,female,competitive,14545.847877358487,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
1696,Boston,1996,female,average,15583.022405660387,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
1696,Boston,1996,female,recreational,17036.317216981122,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
1695,Boston,1996,female,slow,20239.92212389376,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
5466,Boston,1996,male,elite,10927.324368825497,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
5466,Boston,1996,male,competitive,12595.53512623491,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
5465,Boston,1996,male,average,13899.236596523342,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
5465,Boston,1996,male,recreational,15670.892772186688,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
5465,Boston,1996,male,slow,19040.74803293691,45,36,40.46,0,24.17,20,10,30.21,69,PM10,13,41,69,NA,34
497,Boston,1997,female,elite,12019.758551307845,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
497,Boston,1997,female,competitive,13268.702213279677,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
497,Boston,1997,female,average,14052.301810865192,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
496,Boston,1997,female,recreational,14962.294354838708,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
496,Boston,1997,female,slow,16733.310483870966,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
1287,Boston,1997,male,elite,10532.032634032637,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
1287,Boston,1997,male,competitive,11751.749028749024,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
1286,Boston,1997,male,average,12624.799377916015,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
1286,Boston,1997,male,recreational,13769.332037325034,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
1286,Boston,1997,male,slow,16026.087091757398,51,42,47.04,0,40.96,13,10,29.77,57,NO2,15,44,NA,NA,57
631,Boston,1998,female,elite,12022.5911251981,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
631,Boston,1998,female,competitive,13241.14263074485,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
631,Boston,1998,female,average,14053.952456418385,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
630,Boston,1998,female,recreational,15185.433333333332,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
630,Boston,1998,female,slow,17563.403174603172,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
1433,Boston,1998,male,elite,10435.096301465455,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
1433,Boston,1998,male,competitive,11631.588974180037,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
1433,Boston,1998,male,average,12507.583391486387,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
1433,Boston,1998,male,recreational,13750.057222609905,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
1432,Boston,1998,male,slow,16495.018156424587,54,45,48.62,0,43.38,20,10,29.99,49,Ozone,17,49,NA,NA,41
754,Boston,1999,female,elite,12303.338196286475,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
754,Boston,1999,female,competitive,13535.748010610077,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
753,Boston,1999,female,average,14330.156706507305,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
753,Boston,1999,female,recreational,15480.746347941562,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
753,Boston,1999,female,slow,17912.516600265604,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
1505,Boston,1999,male,elite,10694.950830564787,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
1505,Boston,1999,male,competitive,11991.813953488376,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
1505,Boston,1999,male,average,13000.036544850494,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
1505,Boston,1999,male,recreational,14318.419269103,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
1505,Boston,1999,male,slow,17108.82259136212,57,47,51.09,0,38.35,15,10,29.94,53,NO2,14,48,NA,47,53
1095,Boston,2000,female,elite,12055.495890410954,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
1095,Boston,2000,female,competitive,13094.847488584473,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
1095,Boston,2000,female,average,13766.506849315068,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
1094,Boston,2000,female,recreational,14687.542961608779,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
1094,Boston,2000,female,slow,17067.608775137116,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
2042,Boston,2000,male,elite,10551.026444662093,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
2042,Boston,2000,male,competitive,11652.70617042116,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
2041,Boston,2000,male,average,12440.540911317985,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
2041,Boston,2000,male,recreational,13493.009309162175,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
2041,Boston,2000,male,slow,16124.205781479677,48,40,43,0,30.43,21,10,30.27,55,PM2.5,7,42,NA,55,30
961,Boston,2001,female,elite,12144.13215400624,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
961,Boston,2001,female,competitive,13230.444328824138,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
961,Boston,2001,female,average,13910.932362122792,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
961,Boston,2001,female,recreational,14942.06763787721,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
961,Boston,2001,female,slow,17402.684703433915,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
1716,Boston,2001,male,elite,10657.15617715618,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
1716,Boston,2001,male,competitive,11847.632867132867,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
1716,Boston,2001,male,average,12735.093240093243,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
1716,Boston,2001,male,recreational,13969.216783216789,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
1716,Boston,2001,male,slow,16782.365967366004,47,39,43.83,0,33.78,15,10,29.75,57,PM2.5,9,50,NA,57,42
1051,Boston,2002,female,elite,12066.11227402473,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1050,Boston,2002,female,competitive,13151.215238095241,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1050,Boston,2002,female,average,13830.974285714286,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1050,Boston,2002,female,recreational,14762.990476190484,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1050,Boston,2002,female,slow,16952.321904761917,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1830,Boston,2002,male,elite,10520.125683060107,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1829,Boston,2002,male,competitive,11662.669764898847,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1829,Boston,2002,male,average,12519.576817933299,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1829,Boston,2002,male,recreational,13692.641334062331,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1829,Boston,2002,male,slow,16303.910880262478,57,45,49.64,0,48.22,15,10,30.04,62,PM2.5,13,35,NA,62,38
1260,Boston,2003,female,elite,12484.207936507933,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
1260,Boston,2003,female,competitive,13600.568253968251,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
1260,Boston,2003,female,average,14362.925396825398,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
1259,Boston,2003,female,recreational,15510.967434471808,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
1259,Boston,2003,female,slow,17920.71247021445,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
2144,Boston,2003,male,elite,11093.810634328363,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
2144,Boston,2003,male,competitive,12378.924906716416,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
2144,Boston,2003,male,average,13356.797108208953,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
2144,Boston,2003,male,recreational,14569.521455223881,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
2144,Boston,2003,male,slow,17274.094682835843,53,41,47.3,0,37.74,25,10,30.15,71,Ozone,10,71,33,59,43
1248,Boston,2004,female,elite,13160.991185897434,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
1248,Boston,2004,female,competitive,14473.552884615385,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
1248,Boston,2004,female,average,15417.58653846154,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
1248,Boston,2004,female,recreational,16634.10176282052,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
1247,Boston,2004,female,slow,19049.522052927026,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
2100,Boston,2004,male,elite,11715.736190476195,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
2100,Boston,2004,male,competitive,13387.432380952374,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
2100,Boston,2004,male,average,14557.572380952388,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
2100,Boston,2004,male,recreational,16014.741904761904,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
2100,Boston,2004,male,slow,18558.459047619068,86,45,62.54,0,46.15,29,10,30.27,100,Ozone,5,100,NA,85,57
1329,Boston,2005,female,elite,12557.367945823922,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
1329,Boston,2005,female,competitive,13716.398043641835,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
1329,Boston,2005,female,average,14524.384499623779,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
1329,Boston,2005,female,recreational,15635.824680210691,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
1328,Boston,2005,female,slow,17924.645331325322,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
2177,Boston,2005,male,elite,11104.737253100591,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
2177,Boston,2005,male,competitive,12480.214056040426,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
2177,Boston,2005,male,average,13519.833256775375,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
2177,Boston,2005,male,recreational,14843.088194763437,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
2176,Boston,2005,male,slow,17475.954503676483,72,37,55.74,0,30.17,13,10,30.05,58,PM2.5,9,51,NA,58,39
1524,Boston,2006,female,elite,12302.614829396332,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
1524,Boston,2006,female,competitive,13343.610892388451,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
1524,Boston,2006,female,average,14112.458661417322,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
1523,Boston,2006,female,recreational,15120.230466185156,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
1523,Boston,2006,female,slow,17544.08404464874,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
2411,Boston,2006,male,elite,10792.197428452924,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
2411,Boston,2006,male,competitive,12051.58772293655,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
2411,Boston,2006,male,average,12944.982165076735,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
2411,Boston,2006,male,recreational,14169.303608461216,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
2410,Boston,2006,male,slow,16934.915352697128,53,44,47.44,0,35.24,16,10,29.81,39,Ozone,6,39,8,34,30
1594,Boston,2007,female,elite,12406.951693851935,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
1594,Boston,2007,female,competitive,13553.319949811796,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
1594,Boston,2007,female,average,14327.287327478036,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
1594,Boston,2007,female,recreational,15448.506900878296,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
1593,Boston,2007,female,slow,18158.1500313873,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
2471,Boston,2007,male,elite,10929.71914204776,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
2471,Boston,2007,male,competitive,12243.281667341167,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
2471,Boston,2007,male,average,13179.550384459739,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
2470,Boston,2007,male,recreational,14384.808097165982,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
2470,Boston,2007,male,slow,17340.781781376474,48,42,45.6,0,43.09,39,10,29.35,52,PM2.5,5,49,NA,52,25
1786,Boston,2008,female,elite,12276.529115341546,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
1786,Boston,2008,female,competitive,13384.46920492721,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
1786,Boston,2008,female,average,14172.9568868981,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
1786,Boston,2008,female,recreational,15259.511198208298,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
1786,Boston,2008,female,slow,17884.033034714474,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
2605,Boston,2008,male,elite,10765.152399232247,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
2605,Boston,2008,male,competitive,12033.47408829174,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
2604,Boston,2008,male,average,12997.000768049154,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
2604,Boston,2008,male,recreational,14227.801075268808,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
2604,Boston,2008,male,slow,17100.33064516133,52,45,47.85,0,42.74,13,10,30.38,56,PM2.5,7,49,NA,56,36
1860,Boston,2009,female,elite,12257.58387096775,48,39,43.56,0,37.88,20,10,30.29,47,Ozone,5,47,NA,45,36
1860,Boston,2009,female,competitive,13309.791935483872,48,39,43.56,0,37.88,20,10,30.29,47,Ozone,5,47,NA,45,36
1860,Boston,2009,female,average,14066.587634408597,48,39,43.56,0,37.88,20,10,30.29,47,Ozone,5,47,NA,45,36
1860,Boston,2009,female,recreational,15071.0559139785,48,39,43.56,0,37.88,20,10,30.29,47,Ozone,5,47,NA,45,36
1860,Boston,2009,female,slow,17668.150537634392,48,39,43.56,0,37.88,20,10,30.29,47,Ozone,5,47,NA,45,36
2708,Boston,2009,male,elite,10729.19017725259,48,39,43.56,0,37.88,20,10,30.29,47,Ozone,5,47,NA,45,36
